Volume [mm^3]],Mass [mg],Feret Diameter 1 [mm],Feret Diameter 2 [mm]
0.0062090191394888342,0.026906644513319835,0.088248698211986235,0.66849055744865626
0.13969500115229672,0.032961267826937819,0.10216380609886072,0.38436327597476527
0.0042302184114214403,0.041905240318848166,0.050933832347800377,0.39111752159103996
0.13550962851627799,0.0011014851073055626,0.40203403795747195,0.38029264038157212
0.021468187622750056,0.0057098464422741428,0.10945648219959375,0.41797952240558983
0.0034409632409706289,0.0031444141968136213,0.11712794265902497,0.26056082575883838
0.0035885565769990324,0.0063339829958787754,0.010570991562495798,0.66734961194245757
0.0036380952993010042,0.0039550077273656494,0.097622501840303536,0.30326472585954312
0.027520703414721851,0.0078754559778910511,0.051779492547772241,0.60439523129794581
0.0064321518965286583,0.16515101057060702,0.1625795996358472,0.33358491206023605
0.028538505065931443,0.2942150628586469,0.029444073593716619,0.15750431698081577
0.027365073680869271,0.032695394748525668,0.093259492213860998,0.48949631222586321
0.0017703663283972558,0.020943415496462087,0.069095155448260545,0.83713812411525867
0.0042357799416001323,0.003253277634904721,0.57978003758565899,0.95610029799764895
0.0028235023243603991,0.11784266471019246,0.062152581202382602,0.36046872960881443
0.015970431441202824,0.61877913260770534,0.52222869695329865,0.38051978271676529
0.017262928888783766,2.8438173466022603,0.17688867440051415,0.48419842620778381
0.052684103521163358,0.035683698411006881,0.24278328424677978,0.24342008835095014
0.0015420548062735518,0.24389861988041167,0.028907292470478817,0.53257383538416736
0.032933117023519816,0.0091391424277150503,0.096379840486198035,0.36257554556210109
0.0029707722692014541,0.071476477170573663,0.4758729413109597,0.63828002379851434
0.034575310514701696,0.0053918093203184792,0.079524808951538101,0.34733282888800393
0.093852825893032968,0.050105112311993778,0.049870687045351102,0.44121109948893206
0.030298062799827701,0.0053060401162303211,0.024626066895031266,1.3391110706489584
0.025045826060879857,0.013314675397055562,0.10113767167385027,0.29313961691920093
0.1288945087111229,0.11659120286500055,0.068394238401656593,0.58985341073555897
0.075824401545381115,0.01693742107079502,0.20999700067309487,0.62429109299810681
0.0024526262959915822,8.7066786499348403,0.068727181634346796,0.29393147560949145
0.4749779178770655,0.055693411398763777,0.069717874006333599,0.26519857079631293
0.0021309384844463773,0.31203985613188778,0.88091390849108187,0.55619581460499157
0.015810179429972426,0.003965705228503669,0.11312772891982564,0.52588472122811847
0.00085132525535670182,0.0004156598463893369,0.078977180031829061,0.54798836927202099
0.0090267639290474537,0.0029208319226615371,0.048858714204015212,0.3346436056364207
0.0030964395358241267,0.94192308782775958,0.086511846681452162,0.25224764812316924
0.00040434730380125688,0.17260563827269937,0.089803080213411254,0.51954555132260827
0.001406961954122696,1.2327005917499927,0.084177302411554869,1.4095780603124688
0.03237176578485975,0.093236995927384603,0.10168257307117166,0.38059807981416038
0.067167351809883952,0.0015753802658506854,0.033087682551183176,0.44578157859112488
0.01727234526493121,0.0081656786445325827,0.029201858798366249,0.61095644839654206
0.0053431834528658443,0.010432067609111322,0.1404602148295718,0.39103816395190655
0.0021822862963215327,0.020216184460079455,0.10921585653049772,0.3535728443314653
0.041161788491694225,0.013208310475660776,0.18102162983471939,0.3725384286956826
0.099466707343669872,0.074422347811159487,0.050433911489249195,0.52514503421923597
0.037838119331848968,0.067415856115510653,0.24056992853576448,0.52360341790978338
0.0043646129381332468,0.085310974950053436,0.17607656047228365,0.58657206868376766
0.031969725827145926,0.013186195000325019,0.028473501576710563,0.23107835259905771
0.039679479661334074,0.012669117727541259,0.07372415379375398,0.47710688570802162
0.022323869906508066,0.029332903927397867,0.56462168201385554,0.74013219847076062
0.042622782021693353,0.64148138145344924,0.013830949772811976,1.2438305982245024
0.023777930045498309,0.25615569315830583,0.08203057752518482,0.45232752002873355
0.0040102870261348516,0.11573124423986729,0.14643590410271598,0.57172287116859277
0.07222005284955918,0.21372186292777093,0.15765075220362421,1.0731249803510079
0.0018386290174613551,0.08888741336729096,0.05628026723833382,0.60010985599859268
0.14090718139092528,0.66799023831733495,0.027598211782168789,0.77728602341886377
0.0016913830450743588,0.005976497207067122,0.01850422284451686,1.1120061224264566
0.011131191729369048,1.7096267603615216,0.48411621168491897,0.2977524234360116
0.00096886604240833485,0.0042193128712757037,0.11454850597117086,0.99696942627090657
0.011446128920323845,0.0022326772903838417,0.576055303932833,0.29070847107836001
0.0080512869494748316,0.19938540264951432,0.030685960193849428,1.3309346064709187
0.020605946786219135,0.15415188510574021,0.1497266441813469,0.35004521916619974
0.03004117588659307,0.48643027446418569,0.68336987716666431,0.37649299715554974
0.028702689379781186,0.0065470657843439512,0.22310050245487686,0.36945260382117195
0.011477161644728623,0.0071861200453869839,0.17842111405602079,0.38284167514927442
0.0063678697017344171,0.033381394134656683,0.41950065467477432,1.0430142313305772
0.0049021201072030158,0.02921280833992769,0.10211568644814603,0.30480212903513254
0.0047529077543369781,0.011892616051382346,0.12042617788869531,0.36852949633282428
0.0058127726147439432,0.011943513082707552,0.18174448507088461,0.40842195902750866
0.2660477005597634,0.12528243981482332,0.076481823466503188,0.64049650059608065
0.0098126502855532208,0.042422857935764613,0.021212110618013591,0.74356069680145165
0.006048211947319442,0.20958434408805868,0.075087756414018741,0.5567410010082342
0.014813819774913512,0.018148339777853954,0.10695234118882271,0.58686904727633538
0.026999097860532496,0.10994271434507735,0.13020823583194205,0.62255748322555149
0.14049351630385609,0.180680561834764,0.01342655302756458,0.31881227982528931
0.0039687454405694135,0.041768136703606761,0.34284031750614341,0.91517716620840073
0.0019235324233991958,0.0069662197718946524,0.14181833905200172,0.79204996274803019
0.021761870242181965,0.03939536136106421,0.031920399300522914,0.84916960879231906
0.028499404139037451,0.012968374174936473,0.13401534392168679,0.58523596261871735
0.027288762597115938,0.0028889201657103267,0.14210395365894637,0.26157232145577175
0.0012985854968809193,0.042705217548289535,0.058382997011379292,0.37022211689376355
0.22423257283891015,0.021876938240544319,0.11439599892685605,0.25299783912202106
0.0092994470093383467,0.0017385385221025998,0.19612044416842184,0.27916481511395719
0.00084673339429748031,0.017537629557464726,0.059740217506660025,0.55693269015790547
0.24504377780261583,0.84556806350505587,0.080829290298812639,0.35888667083562781
0.0049076158226843622,0.17133134325256011,0.31664773531372664,0.21830881041652406
0.0013845944904217102,0.040573929781692039,0.17253439611365748,0.33419700041475686
0.0014258849568950067,0.0019542701889219086,0.19145669049039804,0.21245021872238468
0.0038072697475895812,0.0060675725668555636,0.25784300854723363,0.74713028019338734
0.065244505497829619,6.1931047482387571,0.028733373792884334,0.51645456815543067
0.0089775667628556963,0.026178785395677962,0.094933122619698121,0.35734666084444694
0.0079987534021610691,2.2489697730470271,0.038462644855291113,0.39445216898933327
0.0016461823352428384,0.00097603685196692106,0.030719651602823687,0.2489063708973871
1.0503489905390913,0.003180762865619564,0.1182741115054407,0.16457059835227675
0.043170243254408221,0.012951974928726059,0.24993210624879,0.66569915963561221
0.018496315890705529,0.01553600910675843,0.092007643954063023,0.33585723768857095
0.0046361303977417992,0.010838834829205933,0.017054409903256931,0.95204192787472519
0.005802211843782934,0.024924490079247231,0.12862190719360853,0.69379019607301062
0.0018996755091187326,0.060825949546126662,0.23817439783098737,0.44202280927803883
0.098601230522442448,0.16149432705783132,0.068657773347803944,0.51735973928099843
0.046388444471270704,0.029471521641386465,0.036780129582759051,0.39904817334229287
0.013889200182253278,0.018154187658270253,0.027979735887685136,0.64570110227368516
0.084901920969282452,0.07781630519946868,0.022866000925665451,0.51052894127463566
0.098974260264366315,0.0060636696746733864,0.044567040051636635,0.75977687200387589
0.0040048634279629715,3.398515569797242,0.073435789438333177,1.0366336967763308
0.13146546079777516,0.14372834020308253,0.00883972120525095,0.43571212424458017
0.01634730711958645,0.0031359645462431746,0.18920854291884417,0.16268312948109775
0.049282057070060899,0.0006389138637470761,0.1480284087457546,0.42773331396378
0.046032465122685877,0.38814062809073613,0.14546640496857291,0.29180734705217287
0.0037603285454808357,0.15425196949037562,1.3151670464430349,0.37005409623172864
0.0026537682234015589,13.857230951611005,0.10412717811849857,0.60545496113138375
0.12270045243761413,0.1052936804468388,0.08622932759296642,0.30311435194207914
0.0069146540455856725,1.736123463175002,0.28043143123157782,0.52298471673530877
0.074616032964655299,0.084558421209961404,0.027552497232838518,0.48661456653461538
0.0023759657363005421,0.016510908683023396,0.18975749270173881,0.43785287192390437
0.0035887738184785618,0.051143977752590337,0.4169445588274367,0.70521651438385846
0.0071162625030203267,0.0091173121557721545,0.081620641196927579,0.53068471237765114
0.03328211733038966,0.015049958278116237,0.061594406486594991,0.32871000704488251
0.00315396167876886,0.03303952209131137,0.055164767996198093,0.2692556253069931
0.010248976879018497,0.14981453584016963,0.13842693331649669,0.14374159012116675
0.021908394984190824,0.0026593428839035123,0.011800903394128889,0.92858267787382276
0.013517479581553832,0.49846542799542726,0.2589033347684343,1.9353642447519124
0.0063952720175480355,0.018568291241933377,0.085934343364099677,0.60349022888245574
0.01145352260815044,0.044492081384653118,0.88156726415485764,0.34928045389274875
0.00041421206326016199,0.017444598257662345,0.098290143987903963,0.90417183291354641
0.010700212255650338,0.0015007578135701771,0.011473726504701638,0.39735616784574618
0.057522600223282601,0.01821075053934082,0.047965415680077728,0.17518102150944351
0.026519202557842396,0.000893050030292791,0.081963478055047362,0.19558404917706268
0.00713401193010534,0.014789461674688092,0.018591390531603826,0.32110257548990345
0.089502298056322732,0.017882345993622418,0.21808018872204094,0.33964602863837684
0.014591301633865524,0.0589127885963137,0.1219625169008557,0.69164049397965521
0.065024852085240378,0.012589674452698138,0.329483552511036,0.43398847569753607
0.017661665365403197,0.033336484764270743,0.22060948750771839,0.94710500449032342
0.0036866263804036883,0.027916000045116584,0.051416619331688874,0.44166485721609716
0.052240966925419755,0.0081491063886858957,0.24551051779681193,0.52297896889611095
0.0075656214340766815,0.060684486708406676,0.20008689531223073,0.59887296226456754
0.0025031847162699785,0.0010139606367236846,0.042274302081211634,0.33392986582064832
0.019379249241594215,0.001171570838827141,0.21909972079732395,1.1302888745505792
0.0058222019698931995,0.0025775062024115301,0.69656690017817635,0.64269430234460145
0.021153948347788665,0.020679645290545591,0.26309671025061004,0.62424336930359636
0.04277062949331014,0.0015951946544646909,0.2170012374604354,0.4039154764057461
0.05839110972485026,1.0236363216013544,0.0099565715144366018,0.58697544716111982
0.0036794055164317695,0.21841723004178021,0.66021031478896242,1.0553558988282337
0.021530018210829716,0.016852303464494324,0.14916328740749921,0.68827776960945364
0.0026739550528947628,0.0053050846860216135,0.088370719841544473,1.1970230252096949
0.06227649921821081,0.026318982344652641,0.023097115946172034,0.33424727427394957
0.067747071752367105,0.05430488508261417,0.24071106407997112,0.66871089589705857
0.0026195350947774156,0.015902158382396777,0.051262309522309216,1.4348673479359999
0.057007235576412157,0.048594295342995059,0.058375094042143423,0.61486671259335834
0.027467663796463034,0.0026483767223474909,0.28282259632896023,0.24582981213365798
0.0068311099778057367,0.030536152775423913,0.041344307298058582,0.64172709565833119
0.0048109326019217811,0.021605699577591068,0.099132793349494971,0.20669427782215449
0.060801966355148458,0.026471716270435357,0.81671406138884917,0.21567425727774317
0.016267539570175352,0.0016424062817313812,0.025838974473744735,0.83481042838552089
0.00070865521747927535,0.00046000907353984402,0.097317985242814847,0.45099840990648882
0.019930215932607839,0.015547692635042703,0.049298121381373725,0.61307851757571719
0.0031978697740133863,0.010865468431963317,0.058020503493109117,0.28383816506651671
0.014703481319724446,0.02100786797916895,0.14470787042339259,1.0650745304296096
0.0019636741369822171,0.0096414619719249126,0.40517894481418915,1.0908271405698893
0.037961186873257585,0.09418181629511363,0.045838014550917724,0.31100849939105318
0.060431279464655041,0.028488107712540119,0.28411418838336583,0.58701733941651724
0.03498810436375964,0.023806748286993862,0.059024638811612934,0.3974969680617505
0.0021928537264501616,0.01413494017104891,0.1720860768085323,0.44800683790468443
0.031367213717274606,0.0020544029256937555,0.3181195711280399,1.0027911114771835
0.0052811871919748975,0.027753555935265125,0.18581624607027408,0.33567919895903225
0.0031233192046624704,0.025177565659663798,0.041505502657218009,0.37255759805779137
0.020217744625052946,0.085433340344264114,0.047643445685451848,1.4257936385631214
0.0024350905496151706,0.049871892937814397,0.063407390950383877,0.39354534225381155
0.0048074344182982868,0.013008473697506129,0.044493549413501074,0.34692661956774712
0.0027557588337801357,0.50863012021484177,0.049237278893717526,0.53001348691583683
0.07035301012192649,0.052941218840690578,0.26517538626969395,0.2289927903208531
0.0038658544597905214,0.00090922279571054466,0.084076398040422134,0.23069080608218798
0.0026847869777555673,0.30118716599441675,0.052850420393972759,0.53815549018540754
0.011737363214446588,0.0010005400804310623,0.01740284287437428,0.89417485515188133
0.16924281620731607,0.097018680433813995,0.17083142770357698,0.27997360330188864
0.042890604355717926,0.048215688094229589,0.034096950552629082,0.34998728593170086
0.0026691099159396256,0.21414378139585244,0.032282712316910232,0.43089914162978105
0.040452720284307193,0.039907851819665774,0.22112379194139981,0.20914868760639924
0.0013379545709914938,0.006293629280953764,0.014136334599535897,1.6187147629080332
0.0012952133297707287,0.41946943601391118,0.027275833561457914,0.78525713529164576
0.0042831781475218614,0.0017274189606467556,0.062577507431302387,0.40630133575060795
0.0017864106037529834,0.010380868374910665,0.069307372462407521,1.2509444358914767
0.0028338168319242702,0.078431014559518911,0.26093486145801426,0.39706029995728809
0.069782677046705988,0.2492209176589443,0.034930925708371183,0.89758197036852105
0.01043398779364278,0.33149170167116659,0.25819902096260161,1.3965263696854482
0.015204738228448639,0.10883821703439443,0.14999704845835729,0.50044252247388976
0.0189252599445403,0.46040149952357579,0.32070668117768081,0.14885298743401973
0.0090526775147308641,0.10168926981719104,0.14585686971463271,0.48785081165068461
0.03002552213177543,0.011205480123481448,0.53382069911832086,0.26571818215659182
0.08915744626019563,0.057125652700586449,0.065306852285097847,0.3216261777861637
0.0024325174999479515,2.8401492086629943,0.045636017672914406,0.64647922590611018
0.0019524824340622275,0.0038756918778630515,0.11996150282011052,0.33675815324076314
0.016818559932370847,0.084965510755529688,0.54460403784448863,0.37806416553521
0.0023205929450854589,0.025850082113116988,0.20287122134949545,0.44930289578806731
0.011278076687472155,0.065187525618954745,0.068624564324350837,0.43639266157497097
0.00075514244811145342,0.017149200495444075,0.081445833658843447,0.35367011583122038
0.013152066822467751,0.00020018793294003469,0.27210433610066365,0.92393334168894492
0.054053178666449472,0.002446333564712716,0.11568958170113464,0.22989118663500674
0.022654204939311261,0.11626113839791782,0.16651783607663581,0.60722276072111447
0.037528074270147802,0.13498743266331481,0.039554398939505818,0.61634216517903351
0.020168895381581453,0.00040600815793463186,0.1989969863601749,1.5994086666825693
0.073338152155245001,0.010017037332248417,0.48951149699323038,0.3087162094980696
0.0036790052391658308,0.010089201788959088,0.36281541648526316,0.32449505978141951
0.019042685722913347,1.4293118122126038,0.051898733616310366,0.25336727014021454
0.020179331959769568,0.45618949887044907,0.097020090163377329,0.49559930308207156
0.0015506054759275624,0.83438663692902648,0.21305168146720033,0.45489123349710459
0.023294410637056822,0.14197421072083052,0.15334811879763016,0.65698969530115414
0.011381975829062835,0.20278998846804613,0.5784783845681245,0.54029983728889686
0.0068431838939367762,0.0047955782977045667,0.086702672287485613,1.3717860352720013
0.023528565079655013,0.000752105048506644,0.5440452299623425,0.61014380513236877
0.0052564519217831772,0.029929844675169036,0.27530258597941465,0.44014545658399507
0.0016040697146585646,0.10315683108121138,0.064974534113067473,0.39137857534211568
0.011779117314086388,0.0013631652475037618,0.13833397224635818,0.7155304303621951
0.018459845748518756,0.00088517926804435824,0.022427505129622202,0.33150888588902222
0.0097670902398716303,0.081533527663542729,0.055706831048636024,0.41715513355386408
0.019649193257021517,0.0044193531414593043,0.30700290534118357,0.44263442067120579
0.0019786378835960424,0.0022380380586196551,0.11893113760968554,0.40399386979842405
0.0011152572205801988,0.064163958807620047,0.22164652830047854,0.35967892225162035
0.00043278020488037565,0.0012482397500767617,0.056447756393568804,0.5130476330999747
0.0059888504265694382,0.0022064394765018876,0.23235113494864584,0.19866616931894776
0.076459669008779763,0.24757592785114232,0.078996698319693165,0.52392711989161134
0.0059497450659185451,1.9202860771634052,0.12124793253922027,0.35002175682144376
0.00092464148297831199,0.028461033232028043,0.084854048660229262,0.87783256109477958
0.0011148787527544537,0.0068212449394684091,0.12430467327365262,0.62389921755068078
0.021855962245357009,0.025753558885750708,0.12682672432320422,0.98496759760417274
0.011988750921298499,0.37688626438780565,0.13879245258066333,0.61734599459278983
0.0015764445420016055,0.029664170653448244,0.11925219025990777,0.32418037247372777
0.0032260566295280791,0.0075962331730671075,0.022994006937442801,0.45922525993862384
0.00029766420459275322,0.008894580860540454,0.11133400075103703,0.54508643237085608
0.023091434696791643,0.082554455165063018,0.16025896251540842,0.92606011568842961
0.010035506418960729,0.45317078155191348,0.073117822979455488,0.61317307303355384
0.18995307717921234,0.026560834881218274,0.026715566602993981,0.1393636080762112
0.0034048390648317912,0.61879040270911767,0.13080154095030264,0.32148840350631919
0.024100526448227088,0.11862941765615595,0.039347484885555666,0.5891029074023536
0.003249467662783904,0.0024538231413056624,0.10058481991664685,0.48363016640906392
0.026968836565899726,0.026109675131634966,0.020559942766635784,0.35644317778037854
0.020525080157739999,0.21057997122579242,0.07915005403427848,0.23437148784153256
0.0030105409636437498,0.018461290830378355,0.049676901400143282,0.32636316491526829
0.0026996775333245873,0.0040038314483303514,0.39625425789258972,0.98189157994316312
0.067719993510432328,0.15242975477795109,0.1341409020096978,0.40519725540475998
0.1342385514482293,0.0076680466665416122,0.046239338554311192,0.25688459648050854
0.00062409425917748108,0.0014426584052660901,0.024108602717752531,0.68888051850104082
0.013589284477983438,0.0045688341976977799,0.079186396622983921,0.33807923584151528
0.036461604319042891,1.4050218704261517,0.31277788899599013,0.6588095048847542
0.0045911602841449302,4.1093607065511746,0.015094332494864365,0.66207761029471968
0.05251680274826212,0.017157161408034392,0.10475560777892405,0.13680988891191917
